business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity
OPERATIONAL,"{'location': {'lat': 34.0230817, 'lng': -118.3948204}, 'viewport': {'northeast': {'lat': 34.0244860302915, 'lng': -118.3935281197085}, 'southwest': {'lat': 34.0217880697085, 'lng': -118.3962260802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Rush Street,{'open_now': False},"[{'height': 458, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111872771508116468674"">Rush Street</a>'], 'photo_reference': 'AW30NDxt_h4Bso8Yi6BPZ5q05HJjLOT5kE8rytZlfi6Lq9d_HllZK0GWpc07h8rFuYIQkNV1X8b6XIWtYyIWu-rbsGPhwe_oJlYYnipcgxVhtrh8GzqR76wqXAnGmylHeauDIPHbSrbQYM62WNPcnmyEoBObZ4R4m8X1ONhUMtreedXu8ypo', 'width': 950}]",ChIJkTyssCm6woAR7-ev8EQ_lVY,"{'compound_code': '2JF4+63 Culver City, CA, USA', 'global_code': '85632JF4+63'}",2.0,4.2,ChIJkTyssCm6woAR7-ev8EQ_lVY,GOOGLE,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1259,"9546 Washington Boulevard, Culver City"
OPERATIONAL,"{'location': {'lat': 34.0082599, 'lng': -118.4145346}, 'viewport': {'northeast': {'lat': 34.0095219302915, 'lng': -118.4131192197085}, 'southwest': {'lat': 34.0068239697085, 'lng': -118.4158171802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tito’s Tacos,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106439604384937889712"">Hero</a>'], 'photo_reference': 'AW30NDw8qll5BDuc-3Hbl8LfbAsifCwClaI_err7gKHsI8HI4k2jUcHDWZjx7tvL_y_NbPOndpllv7z8M4UIPRx2-M0F8IjeI0bJ4sa7l3l5m_foHPf9DKDzesA1WSh82XheBISolfTEpA8tFeZNeL77-IFz1JAXZAADpndnLFGJLqPejxJQ', 'width': 4032}]",ChIJD7h1FD-6woARYzcOU-WVg3Y,"{'compound_code': '2H5P+85 Culver City, CA, USA', 'global_code': '85632H5P+85'}",1.0,4.2,ChIJD7h1FD-6woARYzcOU-WVg3Y,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",8364,"11222 Washington Place, Culver City"
OPERATIONAL,"{'location': {'lat': 34.0048774, 'lng': -118.4334459}, 'viewport': {'northeast': {'lat': 34.0061217802915, 'lng': -118.4321484197085}, 'southwest': {'lat': 34.0034238197085, 'lng': -118.4348463802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Mitsuwa Marketplace,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112293856248240959045"">Spenser Villwock</a>'], 'photo_reference': 'AW30NDxCmmgZTsp1yBCnTobkMlIkeXDMNyrBn1dLsr0qmE5YYiyz3xeAy4YbTbTWv624UAI1AuLrAfO5ea9Q9CcT9lZt3vxCe08VQ46m9AeTZiO0i0k_LZPYFaZAjdulRJ6YGjq7x0tjEsUwqlN6CFrlG-zIJP4DEQ8PW4hu8o6kDC3uJYBX', 'width': 3024}]",ChIJYwnvAFy6woARguL8OtvHFpg,"{'compound_code': '2H38+XJ Los Angeles, CA, USA', 'global_code': '85632H38+XJ'}",1.0,4.6,ChIJYwnvAFy6woARguL8OtvHFpg,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",2960,"3760 South Centinela Avenue, Los Angeles"
OPERATIONAL,"{'location': {'lat': 34.00508449999999, 'lng': -118.4333054}, 'viewport': {'northeast': {'lat': 34.00632963029149, 'lng': -118.4321554697085}, 'southwest': {'lat': 34.0036316697085, 'lng': -118.4348534302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Hokkaido Ramen Santouka,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109769970771684502625"">julie S</a>'], 'photo_reference': 'AW30NDx2owZtoovLkXlPx54ffqR6t8k2nRS_kbuEYe-6OhelKs_De_B2GD0c4ieF4GM4tIAWPA50CEtzGPO6F7dB2puWanxz5QpEF4PpruoLUkwEdkCkgcSdst3rg38HcJc0TXnE2naTiTqqQXZvqUcilAOOth7GX4Jt8teKMqu6P3rZtegi', 'width': 4032}]",ChIJYwnvAFy6woAR1d1jQvbE6SQ,"{'compound_code': '2H48+2M Los Angeles, CA, USA', 'global_code': '85632H48+2M'}",2.0,4.6,ChIJYwnvAFy6woAR1d1jQvbE6SQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",447,"3760 South Centinela Avenue, Los Angeles"
OPERATIONAL,"{'location': {'lat': 34.0229893, 'lng': -118.3955446}, 'viewport': {'northeast': {'lat': 34.02433723029149, 'lng': -118.3943160697085}, 'southwest': {'lat': 34.02163926970849, 'lng': -118.3970140302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,AKASHA,{'open_now': False},"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103807122685279103081"">AKASHA</a>'], 'photo_reference': 'AW30NDxux3tnvV9wOhCRUungKEgOjsjRYRCTShMMyemCfrzkm8FfwadkPElM3pmTDWw72vPQTYuz3BqfzNSm0JFro2B1nP7oacvwBpqmOZBsAkfUzt3OxaJGlAeAI1ltERJUzXM1JFaURqvVT9MJFhKh4gNUZDlDAvLgiAGgwlJf8NQZHT74', 'width': 3504}]",ChIJA-cZpim6woAR4ab7rqK8kso,"{'compound_code': '2JF3+5Q Culver City, CA, USA', 'global_code': '85632JF3+5Q'}",2.0,4.3,ChIJA-cZpim6woAR4ab7rqK8kso,GOOGLE,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",876,"9543 Culver Boulevard, Culver City"
OPERATIONAL,"{'location': {'lat': 34.00522999999999, 'lng': -118.43126}, 'viewport': {'northeast': {'lat': 34.00661513029149, 'lng': -118.4297524197085}, 'southwest': {'lat': 34.00391716970849, 'lng': -118.4324503802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bowlero Mar Vista,{'open_now': False},"[{'height': 2066, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116260932571524830363"">Bowlero Mar Vista</a>'], 'photo_reference': 'AW30NDxMkyvAWfNOsvIIpKxdKNQCXqEheRch-foK2MrgXbx_F7XOgV3mI-jh_f94Pk1eGpektK7e5_46XSCiCbJ7eNOglTz-wQUNdyi8CJsjBftMeW-zRIbdHoKNI08SRU7MtBzcumxhGozweEta16ycVIBekhx5tZI_YsnwGkA7Xy_C_Cb1', 'width': 3000}]",ChIJ0dypfVy6woARGht0UkcqMTU,"{'compound_code': '2H49+3F Los Angeles, CA, USA', 'global_code': '85632H49+3F'}",,4.2,ChIJ0dypfVy6woARGht0UkcqMTU,GOOGLE,"['bowling_alley', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1180,"12125 Venice Boulevard, Los Angeles"
OPERATIONAL,"{'location': {'lat': 34.0219077, 'lng': -118.3965615}, 'viewport': {'northeast': {'lat': 34.0232428302915, 'lng': -118.3951608697085}, 'southwest': {'lat': 34.0205448697085, 'lng': -118.3978588302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,City Tavern Culver City,{'open_now': False},"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111142837035304039363"">City Tavern Culver City</a>'], 'photo_reference': 'AW30NDyYitEYXndta_KtpOn7PN-em05tbpdBbiBxkkFJMnf7FfCc-5KbI7HKpU4QHyRZBL7CU262yMxel_k5W64NoNnRWky9r7M5VZNoPxL39KydFp9wSBOenvf-qLWTMlKTgwe3MM7a8xriYRg__BInsZ3iBVN-Lc00O7WBTC7X3WbmoGAf', 'width': 2048}]",ChIJUXLv-yi6woARK0yUMaYYPFQ,"{'compound_code': '2JC3+Q9 Culver City, CA, USA', 'global_code': '85632JC3+Q9'}",2.0,4.3,ChIJUXLv-yi6woARK0yUMaYYPFQ,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",598,"9739 Culver Boulevard, Culver City"
OPERATIONAL,"{'location': {'lat': 34.0233621, 'lng': -118.3952742}, 'viewport': {'northeast': {'lat': 34.02465143029149, 'lng': -118.3938438697085}, 'southwest': {'lat': 34.0219534697085, 'lng': -118.3965418302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tender Greens,{'open_now': True},"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110473849994660605128"">Tender Greens</a>'], 'photo_reference': 'AW30NDwyoKYtqIW1a4qtAUxXqUdJAubndcdSxb-bqaUStSAMRt--9KxbubOa0KXRuKwuECMKZkWlyi3p3qKtDdJksA7sADbo5Bid7nDT63uWG7Et8-_U-VW32pn7DLQDalE4uNWnsY1hFUwNsxiwQatMQsky3tEFl0ziukq3V8wm0Dzuv_nf', 'width': 2048}]",ChIJMx-hoym6woARXsB6LLf9J4M,"{'compound_code': '2JF3+8V Culver City, CA, USA', 'global_code': '85632JF3+8V'}",2.0,4.3,ChIJMx-hoym6woARXsB6LLf9J4M,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",875,"9523 Culver Boulevard, Culver City"
OPERATIONAL,"{'location': {'lat': 34.0071618, 'lng': -118.4126231}, 'viewport': {'northeast': {'lat': 34.0085287802915, 'lng': -118.4111081697085}, 'southwest': {'lat': 34.0058308197085, 'lng': -118.4138061302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chipotle Mexican Grill,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102924269499949156248"">Yazmin G</a>'], 'photo_reference': 'AW30NDzFe7h_lt87cb0unwn6TPV5QuVi8OB6Mjm2GUfZ3uVhXFwdhNv_RawyHASxX97lVhAyOWD_yNNNy_m7H-UyBr3vGuagAA6U73wlUjEcbIvM_02CMhpx5YQwddrJte7CFw-YOdVU2GmXR790KGqOv4eGeiYfhu1gVNu7eTJ09m52nz7L', 'width': 3456}]",ChIJ1bteQT66woAR6bFGc7PYqG0,"{'compound_code': '2H4P+VX Culver City, CA, USA', 'global_code': '85632H4P+VX'}",1.0,3.8,ChIJ1bteQT66woAR6bFGc7PYqG0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",400,"4114 Sepulveda Boulevard Suite G, Culver City"
OPERATIONAL,"{'location': {'lat': 34.0162722, 'lng': -118.4001389}, 'viewport': {'northeast': {'lat': 34.01771638029149, 'lng': -118.3988336197085}, 'southwest': {'lat': 34.01501841970849, 'lng': -118.4015315802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Backstage Bar & Grill,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115027286096822577705"">Zed Star</a>'], 'photo_reference': 'AW30NDzugkIbpI7dgmntOt2dLdC5YLBdGHZI-MmDzKSUub9_C-nEsSGGWWXUdv7Dws6u3lfzWu6wDOQWU9MSWSBZJpyCNAPupm3QaCeXOjDRiweYEGN1wgR9Je1nmYBHjpCJnJ6BcvPD6JFUEf87qHYa3advYqDJDGodIGYQB2YPS6np0BtX', 'width': 3024}]",ChIJUwBPyiW6woARabIvmpP3cfY,"{'compound_code': '2H8X+GW Culver City, CA, USA', 'global_code': '85632H8X+GW'}",1.0,4.4,ChIJUwBPyiW6woARabIvmpP3cfY,GOOGLE,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",756,"10400 Culver Boulevard, Culver City"
