business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity
OPERATIONAL,"{'location': {'lat': 35.19405800000001, 'lng': -101.867563}, 'viewport': {'northeast': {'lat': 35.1956245302915, 'lng': -101.8660786197085}, 'southwest': {'lat': 35.1929265697085, 'lng': -101.8687765802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Texas Roadhouse,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111035363739100797725"">Kelvin Meeks</a>'], 'photo_reference': 'AW30NDySZlKsBOXTq5SiuZAUCdFEfD2KUj6c3Ar6lAHc8rcwjff782PPA_jP6tPdh9dRhSniQuDF13miEMHsinm3URA8TCYcW1MbwkE_VxgcNHzX7ACLFemUVhZ2d1Jw69ua-Vds6MBfzcWiL-zGxMJ5rUYQBJxoO14qBOMAXhD_2k9d_sWe', 'width': 4032}]",ChIJUQj8GMpPAYcR35k_aU57Mi4,"{'compound_code': '54VJ+JX Amarillo, TX, USA', 'global_code': '857W54VJ+JX'}",2.0,4.5,ChIJUQj8GMpPAYcR35k_aU57Mi4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4088.0,"2805 West Interstate 40 Frontage Road, Amarillo"
OPERATIONAL,"{'location': {'lat': 35.1940751, 'lng': -101.8111394}, 'viewport': {'northeast': {'lat': 35.1953198802915, 'lng': -101.8097698697085}, 'southwest': {'lat': 35.1926219197085, 'lng': -101.8124678302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cracker Barrel Old Country Store,{'open_now': True},"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101142448249465002686"">Cracker Barrel Old Country Store</a>'], 'photo_reference': 'AW30NDzkn8cb65ifBVWCd6XcLwFzUvBUPcmMBkVyGDWK3AcYDNBjpWqpiQLsJHyL9-I4rxQTLt38ab4ddJeJNhJbNqKRghb2Ptdk8e5CFT5PQ8ONi5VUaggaheXThqSmVmHu7wimJ8ynKSky5LmMjdfXcE1dLrHF5da0Yv9aqC4W_WwGszOA', 'width': 1080}]",ChIJO_dgNCVPAYcRAAEVw1lvSrc,"{'compound_code': '55VQ+JG Amarillo, TX, USA', 'global_code': '857W55VQ+JG'}",2.0,4.3,ChIJO_dgNCVPAYcRAAEVw1lvSrc,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",3995.0,"2323 Interstate 40, Amarillo"
OPERATIONAL,"{'location': {'lat': 35.192275, 'lng': -101.7990645}, 'viewport': {'northeast': {'lat': 35.1934175302915, 'lng': -101.7973117197085}, 'southwest': {'lat': 35.1907195697085, 'lng': -101.8000096802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 766, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108369958344922006400"">Subway</a>'], 'photo_reference': 'AW30NDwWqUAr105qH2HS8egvwG9GY1_mjga5krAcXXpET6mPps3kH3kBWLjNKaePS3UH5XOfdmzqkqX0Zpx7CC7IcKowZeShPUz58NSsIBp7trBkM5J3M6qIrpcrWQvRInH_apTIt7vPPKu_vtzSpeLA3Az8E5J9xaFxhgOG4TZo5ITn59ow', 'width': 766}]",ChIJO9HxJs1IAYcRLrRdVB4iLGw,"{'compound_code': '56R2+W9 Amarillo, TX, USA', 'global_code': '857W56R2+W9'}",1.0,3.7,ChIJO9HxJs1IAYcRLrRdVB4iLGw,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",46.0,"D R, 3300 E I 40 Bldg, Suite 120, Amarillo"
OPERATIONAL,"{'location': {'lat': 35.1958398, 'lng': -101.8174499}, 'viewport': {'northeast': {'lat': 35.19713563029151, 'lng': -101.8161033697085}, 'southwest': {'lat': 35.19443766970851, 'lng': -101.8188013302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113476225297177579195"">Cynthia Martinez</a>'], 'photo_reference': 'AW30NDw4Z6nLokow6HAl9b0CSNdPzKvFhKA6_DpKsn2st_xUj6p6zm-UdbtaZtZ7k2L2TrGL3ebIjdDseL9FrdZ3EVZMoCK5U1FeyqKvsUeF2zkBtVCQevahLOvCKm3D2ET99Y3eNiyAvuOa9cUSVfZDvV_8xYbRoKMTs538oFvEL_H7smZa', 'width': 4032}]",ChIJz88jByNPAYcREo_Z3lbyoCE,"{'compound_code': '55WM+82 Amarillo, TX, USA', 'global_code': '857W55WM+82'}",1.0,4.0,ChIJz88jByNPAYcREo_Z3lbyoCE,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",161.0,"1412 South Ross Street, Amarillo"
OPERATIONAL,"{'location': {'lat': 35.1961111, 'lng': -101.8680556}, 'viewport': {'northeast': {'lat': 35.19733883029149, 'lng': -101.8664799697085}, 'southwest': {'lat': 35.19464086970849, 'lng': -101.8691779302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Macaroni Joe's,{'open_now': True},"[{'height': 275, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115702143374912462953"">Macaroni Joe&#39;s</a>'], 'photo_reference': 'AW30NDzwJctRCx-2ZdeQJK0rGjxYT4eB5Avwv2xR-MMcC50-j9BOxOD_oTQGOZyxlHnzLR_opGr9mCF_NzpEgUqq18Cth-kbxxSCQ9wWDBN9CHjSV9GkQrCnMkts6vnC80x8QsFAuHYjMxc50eohVS6sI6JG3W9MQ1xJKi9dg__C46LjgRC4', 'width': 275}]",ChIJIduWActPAYcREj1ZeJnCifc,"{'compound_code': '54WJ+CQ Amarillo, TX, USA', 'global_code': '857W54WJ+CQ'}",3.0,4.5,ChIJIduWActPAYcREj1ZeJnCifc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",530.0,"1619 South Kentucky Street, Amarillo"
OPERATIONAL,"{'location': {'lat': 35.188, 'lng': -101.794969}, 'viewport': {'northeast': {'lat': 35.1893451302915, 'lng': -101.7938368197085}, 'southwest': {'lat': 35.1866471697085, 'lng': -101.7965347802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Coyote Bluff Cafe,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115100271982331608378"">Mike Pool</a>'], 'photo_reference': 'AW30NDwX7M_kCuPs9ER64soduIJyNhF8ub6JMSBcsQlTaPfYBjx26INPK5TQUu89Zar2ca8idXR4C04DEuLBb3OdmzTSdltTRtoHPBjKtF6fTyXFD30DzwMSwsMn5tXwJNPSBaPnNmXtgFUgsfnl1OXgtZBEVmqYaQ-57DHG6TkFenbTN2Xs', 'width': 4032}]",ChIJncHBBstIAYcRCJQKkbwpb0A,"{'compound_code': '56Q4+52 Amarillo, TX, USA', 'global_code': '857W56Q4+52'}",1.0,4.7,ChIJncHBBstIAYcRCJQKkbwpb0A,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",1505.0,"2417 South Grand Street, Amarillo"
OPERATIONAL,"{'location': {'lat': 35.1932995, 'lng': -101.8185539}, 'viewport': {'northeast': {'lat': 35.1944468302915, 'lng': -101.8172575197085}, 'southwest': {'lat': 35.1917488697085, 'lng': -101.8199554802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,IHOP,{'open_now': True},"[{'height': 2245, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115100271982331608378"">Mike Pool</a>'], 'photo_reference': 'AW30NDyi_cxOuUSIdOaO_4uKS6jDN86pVkbC-5q0oi2TaCIbE9Sg0nE4yzSxqPJ_jkbyZoiRgq7SZihF8yxBQSnWYeRjsybsssKJLvYlL8rjZnFXPbfVsR3_mB0UgDMPGlvgL14GJBFrDsAU5OyRnQoU3euHGVr3xKARQCP52kvzDJuYhLuI', 'width': 4032}]",ChIJY25kzSJPAYcRiglX-VVQnPY,"{'compound_code': '55VJ+8H Amarillo, TX, USA', 'global_code': '857W55VJ+8H'}",1.0,3.6,ChIJY25kzSJPAYcRiglX-VVQnPY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1831.0,"1711 East Interstate 40 Highway, Amarillo"
OPERATIONAL,"{'location': {'lat': 35.2222808, 'lng': -101.8172042}, 'viewport': {'northeast': {'lat': 35.2234579802915, 'lng': -101.8159260197085}, 'southwest': {'lat': 35.2207600197085, 'lng': -101.8186239802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111644200321268772696"">Nathan Roy</a>'], 'photo_reference': 'AW30NDzXJYubSW456gRuH15zBXfd3sCQuNer-4PBAktYxYqC0dLZ89Wy1JkwUpoCJ9rSOD1LiY3zUipuQ0vFHghsL9Hhl31NaZH4SX9CgYYy4qQr_KuSEuGOQbLMBUZ9B5SEZGeIVmPbfcy7NDqtac_sCibx58vZPv35AAks6fTmtR1GWDka', 'width': 4032}]",ChIJaUpbDsFOAYcRMMW0OabyRls,"{'compound_code': '65CM+W4 Amarillo, TX, USA', 'global_code': '857W65CM+W4'}",1.0,3.6,ChIJaUpbDsFOAYcRMMW0OabyRls,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",176.0,"1401 East Amarillo Boulevard, Amarillo"
OPERATIONAL,"{'location': {'lat': 35.1946253, 'lng': -101.817023}, 'viewport': {'northeast': {'lat': 35.19602698029151, 'lng': -101.8156656697085}, 'southwest': {'lat': 35.19332901970851, 'lng': -101.8183636302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Wienerschnitzel,{'open_now': True},"[{'height': 1928, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115100271982331608378"">Mike Pool</a>'], 'photo_reference': 'AW30NDzXU1YNR8qzLQgd3IRV6i4ye5jojYjBlKJm4zwT1HZ4YV_U3niegJUpT9bh337xYPZCkwis2wscna161hWNFGwyBK9zzD5An6-UTiBM86Blv8e5WwQ8FHS1WGips1VOhbI5HRnQyXxthskt9juY5Co8mlJta_hiu50_3hjCi6P9Slqp', 'width': 3428}]",ChIJCzFwPSNPAYcR0BM5pohfqvo,"{'compound_code': '55VM+V5 Amarillo, TX, USA', 'global_code': '857W55VM+V5'}",1.0,4.1,ChIJCzFwPSNPAYcR0BM5pohfqvo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",344.0,"1507 Ross Street, Amarillo"
OPERATIONAL,"{'location': {'lat': 35.22228279999999, 'lng': -101.8172996}, 'viewport': {'northeast': {'lat': 35.2235465302915, 'lng': -101.8161161197085}, 'southwest': {'lat': 35.2208485697085, 'lng': -101.8188140802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Little Caesars Pizza,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111644200321268772696"">Nathan Roy</a>'], 'photo_reference': 'AW30NDwPHhi8OD6ZVpQykw7hMCfDu1GV8t_dbkNUJG6YZc0Z3lA_4f4ON6QEl8RLwL5e0uZd1gMG5tIK_pdnrnWOAY1WoxJZ0v7pMhLGeYRTfEJmxweubNs0lnWb7xQzgODDRVC2f7AiPiB3qb1DU2LlpcNoaxXekSEqGRu6TZcfSxKu7Z9t', 'width': 4032}]",ChIJaUpbDsFOAYcRdI26odcmo3M,"{'compound_code': '65CM+W3 Amarillo, TX, USA', 'global_code': '857W65CM+W3'}",1.0,3.8,ChIJaUpbDsFOAYcRdI26odcmo3M,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",397.0,"1401 East Amarillo Boulevard Suite 100, Amarillo"
