business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,price_level,permanently_closed
OPERATIONAL,"{'location': {'lat': 33.1442811, 'lng': -96.6739046}, 'viewport': {'northeast': {'lat': 33.1454611802915, 'lng': -96.6728352197085}, 'southwest': {'lat': 33.14276321970851, 'lng': -96.67553318029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Cinemark Allen 16 and XD,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105464724374708598707"">Akramha Khan</a>'], 'photo_reference': 'AW30NDxQKHCyZicPU5MG73-Eu_b7YJ9LnsST9Aejd-Uy0qihat-oEVRI6HPeEhsem0ScvhC55kTT8f5IeGUoj5aCtQxVdKDEXQFLtTYATtnimDNyW3W-kdruMohP8jCEibYFQGpseLIvPGGri0t2clBKWTolMM7HBGwf_NpAtRirKEr33fUk', 'width': 4032}]",ChIJAQzSnsgWTIYRlxt_mNRrrHg,"{'compound_code': '48VG+PC Allen, TX, USA', 'global_code': '865548VG+PC'}",4.4,ChIJAQzSnsgWTIYRlxt_mNRrrHg,GOOGLE,"['movie_theater', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2220.0,"921 Texas 121, Allen",,,
OPERATIONAL,"{'location': {'lat': 33.1699395, 'lng': -96.6400429}, 'viewport': {'northeast': {'lat': 33.1714001302915, 'lng': -96.63862576970848}, 'southwest': {'lat': 33.1687021697085, 'lng': -96.64132373029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Texas Roadhouse,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116344690716060016793"">Ian Lee</a>'], 'photo_reference': 'AW30NDxpQQKfFy-XWo-tCcfbCFyV1I1LZlA9lkknsOnR0QbkPOxX8kixZMXyKOmCKHiBCA8CZeiO8IGQ4LHYNKFPU7UyP_a2jGi5TkayICPAd1_7366WLojgHQBhpQniFvTCQCVm-XR3mbY51hGay-acd1y21WPjU2ZPrIjhGpOTGSxDJM-c', 'width': 4032}]",ChIJk4itTmARTIYRRGLeklpAZQk,"{'compound_code': '5995+XX McKinney, TX, USA', 'global_code': '86555995+XX'}",4.4,ChIJk4itTmARTIYRRGLeklpAZQk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",3747.0,"3101 Central Expressway, McKinney",{'open_now': True},2.0,
OPERATIONAL,"{'location': {'lat': 33.1752242, 'lng': -96.68274939999999}, 'viewport': {'northeast': {'lat': 33.1764845302915, 'lng': -96.68141771970848}, 'southwest': {'lat': 33.1737865697085, 'lng': -96.68411568029148}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113708048984108384934"">Erik Hubner</a>'], 'photo_reference': 'AW30NDxCjWpsR4dc8yVkKJ9wZ4y4HOtR_Rr6U30Y3mC6vd5TgZmfYUMi_kbcDnO2ftLxgoy7k5Jp2Q0Z3Mkv5cigZI4Ywg8EsXVzR-KQ8BJotq3Wf9zF-v-xVMLnbpI426a5h3f0n7isPw8Srcsiw_NAtm_EODIn3FZTxQalA_ChlkXp7OBw', 'width': 3264}]",ChIJl7oV0hgUTIYR6OPo1o-u6iE,"{'compound_code': '58G8+3W McKinney, TX, USA', 'global_code': '865558G8+3W'}",3.9,ChIJl7oV0hgUTIYR6OPo1o-u6iE,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",142.0,"4900 Eldorado Parkway Suite 112, McKinney",{'open_now': True},1.0,
OPERATIONAL,"{'location': {'lat': 33.1746034, 'lng': -96.6390547}, 'viewport': {'northeast': {'lat': 33.1757646802915, 'lng': -96.63789241970849}, 'southwest': {'lat': 33.17306671970851, 'lng': -96.6405903802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Thai Noodle Wave McKinney,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112682825893816077589"">D Bhatia</a>'], 'photo_reference': 'AW30NDwSeuEMRoFdxVY4fpLxz20xEyQNNnruVhV4JBOPHtPTy67Q647k1PSfibb2-KmlpfMWG10Zfain6n6mfeg7Z2rhTSWG_7hX7NZELfJ0fFylCfetvr6CXtqfXNY-fY5lnfX92sFR9WQmosc3vqHbk-WGtLTHJLkLwlLvgiDU-nD1o9R6', 'width': 3024}]",ChIJVQDIHN8TTIYRKGN_1_knWjU,"{'compound_code': '59F6+R9 McKinney, TX, USA', 'global_code': '865559F6+R9'}",4.4,ChIJVQDIHN8TTIYRKGN_1_knWjU,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1072.0,"2775 Central Expressway #180, McKinney",{'open_now': False},2.0,
OPERATIONAL,"{'location': {'lat': 33.1881612, 'lng': -96.6375903}, 'viewport': {'northeast': {'lat': 33.18933533029149, 'lng': -96.63644746970849}, 'southwest': {'lat': 33.1866373697085, 'lng': -96.6391454302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Cinemark Movies 14,"[{'height': 2472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105673737843924184415"">Cany Soto</a>'], 'photo_reference': 'AW30NDxWhR7IYKTdDVhL2vH9LfhS8hG5JWiFX1dIhqno4dJ3hdVMcz3D6ouNpU8u5NQLiuCswZYiMfDipSEOZk9qdUfs8KezuWswj5N9lfxFdNusk8COcfLp9L1Nm2hmDljDcKGlR5pN5Qb--uGdwTw4e0_tqFBm-my1Mf1FrLD8ZqGgCDXv', 'width': 2268}]",ChIJd02SGsMTTIYR0Y_S4BRUO8A,"{'compound_code': '59Q6+7X McKinney, TX, USA', 'global_code': '865559Q6+7X'}",4.3,ChIJd02SGsMTTIYR0Y_S4BRUO8A,GOOGLE,"['movie_theater', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2268.0,"1701 Central Expressway, McKinney",,,
OPERATIONAL,"{'location': {'lat': 33.173704, 'lng': -96.6415036}, 'viewport': {'northeast': {'lat': 33.1749482302915, 'lng': -96.6402358197085}, 'southwest': {'lat': 33.1722502697085, 'lng': -96.6429337802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Saltgrass Steak House,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105849776590165710548"">REbranding 360</a>'], 'photo_reference': 'AW30NDyvJ3pZqXwWB0Z0MPFcWfh323r2A7-HGn_uD8MKYntKepJKxF2wAZ5XQRMdDfh_SWXZ92oUQHggb79WwV5DayMTic7hiXLvfMBE0k-wVRGr3p-qv4IOTl0mSfrgBkjN4cmRnCeUYaKTJW2SCnqcvPvPlqgi2x3xL0upVZSHRmbmRGpX', 'width': 7119}]",ChIJqQG5tt8TTIYRHMq4qLMYhLI,"{'compound_code': '59F5+F9 McKinney, TX, USA', 'global_code': '865559F5+F9'}",4.3,ChIJqQG5tt8TTIYRHMq4qLMYhLI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2261.0,"2801 Craig Drive, McKinney",{'open_now': True},2.0,
OPERATIONAL,"{'location': {'lat': 33.2094827, 'lng': -96.63700809999999}, 'viewport': {'northeast': {'lat': 33.2109216302915, 'lng': -96.6353773197085}, 'southwest': {'lat': 33.2082236697085, 'lng': -96.63807528029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hank's Texas Grill,"[{'height': 607, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118274770404258964380"">Hank&#39;s Texas Grill</a>'], 'photo_reference': 'AW30NDyhpvT26SlgRXF1T_yBJq0gs--zIsdVU8_mh5owFV8dhLhKpHnu_XPRit_1DsUPyFJ1iiIPEYzcHklBJO7mpGNJWepziB-9SHID_CjiBbC3mFgLB8FOk1X63rdy-g5yJtqxVc7b6L9YAuzabsXDB5e8DvaAS4xjSKAxI1VKcfSYuHw_', 'width': 1080}]",ChIJozCdj6MTTIYRXhPcq73aDMs,"{'compound_code': '6957+Q5 McKinney, TX, USA', 'global_code': '86556957+Q5'}",4.1,ChIJozCdj6MTTIYRXhPcq73aDMs,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",793.0,"1310 N US 75-Central Expy 1000, McKinney",{'open_now': False},2.0,
OPERATIONAL,"{'location': {'lat': 33.1756806, 'lng': -96.69638259999999}, 'viewport': {'northeast': {'lat': 33.1770004802915, 'lng': -96.6950926697085}, 'southwest': {'lat': 33.1743025197085, 'lng': -96.69779063029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Brother's Pizza,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106635328335827438125"">Brother&#39;s Pizza</a>'], 'photo_reference': 'AW30NDxyTFLylcVc6AHEesTnhmmmzZkfMTMUyXklA7MD_BBsqVbCOasTfZr0oART-zem7wUYEAp4UhHTjSRT5Xu0QNEmpSCdgOSZuoS8CIPjyTUYduC-0iuIJinmFlNcK3aWIlbpYyy98qWPi9gIXPv_Y688c1k4o3zKikICR8qOICa0Algd', 'width': 1080}]",ChIJj5n0aS8UTIYR9pau0gaY_4M,"{'compound_code': '58G3+7C McKinney, TX, USA', 'global_code': '865558G3+7C'}",4.2,ChIJj5n0aS8UTIYR9pau0gaY_4M,GOOGLE,"['meal_delivery', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",206.0,"6150 Eldorado Parkway #180, McKinney",{'open_now': False},2.0,
CLOSED_TEMPORARILY,"{'location': {'lat': 33.2008092, 'lng': -96.7074178}, 'viewport': {'northeast': {'lat': 33.2020625302915, 'lng': -96.70633881970849}, 'southwest': {'lat': 33.1993645697085, 'lng': -96.7090367802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114665885378697695836"">ryan bussey</a>'], 'photo_reference': 'AW30NDyJQkFHS9hm_xZLG3imoEAOE9x0ixle_LLllMF6c9801Zo-Jf43Cx_jW3XIvkPFqbPcQ8y2tTVP6_RiGWNnSuW1PlUXKP7_BeiksHpGhGQ-RQhOI8EDaM5EDov3vdyScAWGKaNrWSqbi__upJuhWyfJ-OPUEAvH4iF6voN9Qs3SeaBQ', 'width': 3264}]",ChIJZ6VPurIVTIYRZb2jN1EBkDE,"{'compound_code': '672V+82 McKinney, TX, USA', 'global_code': '8655672V+82'}",3.2,ChIJZ6VPurIVTIYRZb2jN1EBkDE,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",87.0,"6840 Virginia Parkway Suite A-115, McKinney",,1.0,True
OPERATIONAL,"{'location': {'lat': 33.177529, 'lng': -96.651088}, 'viewport': {'northeast': {'lat': 33.1788779802915, 'lng': -96.6497390197085}, 'southwest': {'lat': 33.1761800197085, 'lng': -96.65243698029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Eldorado Country Club,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114953454660403923671"">Eldorado Country Club</a>'], 'photo_reference': 'AW30NDzlbLjo39B9a-Qe9uUF-XUGxAXp2MP04DMRPa8v2thcBoZ9-cYkOvVno7Gr_dF86zndrCDqkOqKjjh62HcHtK_BpMyBkXVgQNramwv9pdxUhj9KinMs0mE6a7dFSeK4woz138PJrSC-YHvgX8cYQX5a49BcCUA9eBUYCbD3SckRkEHA', 'width': 2048}]",ChIJ873uWeITTIYRy4An1RBU7TA,"{'compound_code': '58HX+2H McKinney, TX, USA', 'global_code': '865558HX+2H'}",4.4,ChIJ873uWeITTIYRy4An1RBU7TA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",374.0,"2604 Country Club Drive, McKinney",{'open_now': False},,
